category,sample_id,has_front,has_back,panel_count,stitch_count
jacket_2200,jacket_UQVAOOCNOW,1,1,7,12
jacket_2200,jacket_UQWSM2SXU7,1,1,7,12
jacket_2200,jacket_UR0I0UQNE6,1,1,7,12
jacket_2200,jacket_UR51FA1O6X,1,1,7,12
jacket_2200,jacket_URHZJLSBNA,1,1,7,12
jacket_2200,jacket_URTHHCTLRZ,1,1,7,12
jacket_2200,jacket_UT0X3RWI5F,1,1,7,12
jacket_2200,jacket_UT8AX1AVVY,1,1,7,12
jacket_2200,jacket_UTE56RNLBX,1,1,7,12
jacket_2200,jacket_UU4CVIMZJ3,1,1,7,12
jacket_2200,jacket_UUMGPE1E7O,1,1,7,12
jacket_2200,jacket_UUTW9WFTJK,1,1,7,12
jacket_2200,jacket_UW6WJHL3PI,1,1,7,12
jacket_2200,jacket_UWM5QDU4IK,1,1,7,12
jacket_2200,jacket_UX8OEKLGD3,1,1,7,12
jacket_2200,jacket_UXULB0RJ5E,1,1,7,12
jacket_2200,jacket_UYFG9506GN,1,1,7,12
jacket_2200,jacket_UYG0U7GJZC,1,1,7,12
jacket_2200,jacket_UYQ4N7UP52,1,1,7,12
jacket_2200,jacket_UYV5WQLR1H,1,1,7,12
jacket_2200,jacket_UZEBX78QNM,1,1,7,12
jacket_2200,jacket_V18MQI0G6N,1,1,7,12
jacket_2200,jacket_V18NOUODOA,1,1,7,12
jacket_2200,jacket_V2K98FBXOO,1,1,7,12
jacket_2200,jacket_V2U6EH07SS,1,1,7,12
jacket_2200,jacket_V353O8KDAU,1,1,7,12
jacket_2200,jacket_V3GYCKJRGE,1,1,7,12
jacket_2200,jacket_V42MZS0QSS,1,1,7,12
jacket_2200,jacket_V47DXBRUMF,1,1,7,12
jacket_2200,jacket_V4WMY53O91,1,1,7,12
jacket_2200,jacket_V53D824ITM,1,1,7,12
jacket_2200,jacket_V5N5BB4HDX,1,1,7,12
jacket_2200,jacket_V6XZWW7TIC,1,1,7,12
jacket_2200,jacket_V7L9BVZ54U,1,1,7,12
jacket_2200,jacket_V7R763RN9H,1,1,7,12
jacket_2200,jacket_V8K2YLIXHY,1,1,7,12
jacket_2200,jacket_V8M1GYGIAM,1,1,7,12
jacket_2200,jacket_V8Q3IJTVTO,1,1,7,12
jacket_2200,jacket_V9AJWOWOEF,1,1,7,12
jacket_2200,jacket_V9VVRWMA6N,1,1,7,12
jacket_2200,jacket_VABXDEHCJU,1,1,7,12
jacket_2200,jacket_VCUD1Z28M4,1,1,7,12
jacket_2200,jacket_VD4DMZ4335,1,1,7,12
jacket_2200,jacket_VE5BB4QHOJ,1,1,7,12
jacket_2200,jacket_VE9YHOK6Q2,1,1,7,12
jacket_2200,jacket_VETDB5WPOW,1,1,7,12
jacket_2200,jacket_VEXVDV303G,1,1,7,12
jacket_2200,jacket_VHCCC431SE,1,1,7,12
jacket_2200,jacket_VI0Z23BDUV,1,1,7,12
jacket_2200,jacket_VI4LMNQ5JH,1,1,7,12
jacket_2200,jacket_VK3QFTFKLH,1,1,7,12
jacket_2200,jacket_VK6CKH26J1,1,1,7,12
jacket_2200,jacket_VL7WHAY8LY,1,1,7,12
jacket_2200,jacket_VL9SGAVJHY,1,1,7,12
jacket_2200,jacket_VLAVENTJC4,1,1,7,12
jacket_2200,jacket_VLBXDQXGMB,1,1,7,12
jacket_2200,jacket_VLDRWQS4UW,1,1,7,12
jacket_2200,jacket_VMSOKEBGB3,1,1,7,12
jacket_2200,jacket_VNQRSYXQLX,1,1,7,12
jacket_2200,jacket_VO5Y2MKB0P,1,1,7,12
jacket_2200,jacket_VO9WOSBP8Z,1,1,7,12
jacket_2200,jacket_VOA9OM4TVR,1,1,7,12
jacket_2200,jacket_VOMREKV80K,1,1,7,12
jacket_2200,jacket_VPDUXW98FX,1,1,7,12
jacket_2200,jacket_VPEYBRAA8A,1,1,7,12
jacket_2200,jacket_VPTXLT900T,1,1,7,12
jacket_2200,jacket_VSEMAD4WLX,1,1,7,12
jacket_2200,jacket_VTA4S5S11X,1,1,7,12
jacket_2200,jacket_VU37OBGFOX,1,1,7,12
jacket_2200,jacket_VU4Q1BB9HV,1,1,7,12
jacket_2200,jacket_VU9VA46Z9P,1,1,7,12
jacket_2200,jacket_VVPXUD3HIK,1,1,7,12
jacket_2200,jacket_VVTHXGU957,1,1,7,12
jacket_2200,jacket_VVTZPCWI9T,1,1,7,12
jacket_2200,jacket_VXF0F7VJYU,1,1,7,12
jacket_2200,jacket_VY4OE5DIOT,1,1,7,12
jacket_2200,jacket_VZ6WDZJ5CU,1,1,7,12
jacket_2200,jacket_VZBLTM7JBR,1,1,7,12
jacket_2200,jacket_W01POIHQYD,1,1,7,12
jacket_2200,jacket_W03A0U57Q1,1,1,7,12
jacket_2200,jacket_W0GPXHMDRH,1,1,7,12
jacket_2200,jacket_W0H89KN7P3,1,1,7,12
jacket_2200,jacket_W0OF3HI52D,1,1,7,12
jacket_2200,jacket_W1O7Q71KW8,1,1,7,12
jacket_2200,jacket_W2SXZR6PBN,1,1,7,12
jacket_2200,jacket_W32TVSRR9S,1,1,7,12
jacket_2200,jacket_W35NV70PO2,1,1,7,12
jacket_2200,jacket_W38MD47SLD,1,1,7,12
jacket_2200,jacket_W3GMBWT1YX,1,1,7,12
jacket_2200,jacket_W47AM74KN4,1,1,7,12
jacket_2200,jacket_W5JLY0Q5L4,1,1,7,12
jacket_2200,jacket_W5N5EWT7O1,1,1,7,12
jacket_2200,jacket_W5QDCZOLJF,1,1,7,12
jacket_2200,jacket_W6BKU9SBDP,1,1,7,12
jacket_2200,jacket_W81XTN78D7,1,1,7,12
jacket_2200,jacket_W9WWBV0KJL,1,1,7,12
jacket_2200,jacket_WA1T2WXSH1,1,1,7,12
jacket_2200,jacket_WA9ZM2UICX,1,1,7,12
jacket_2200,jacket_WASAFLLGBT,1,1,7,12
jacket_2200,jacket_WAV3ES49RD,1,1,7,12
jacket_2200,jacket_WBM7SPL4LW,1,1,7,12
jacket_2200,jacket_WDFDYJPYMZ,1,1,7,12
jacket_2200,jacket_WDLH1G80KI,1,1,7,12
jacket_2200,jacket_WDRVO144BJ,1,1,7,12
jacket_2200,jacket_WDXJ0I7614,1,1,7,12
jacket_2200,jacket_WF228Z5B38,1,1,7,12
jacket_2200,jacket_WF8FARXJ55,1,1,7,12
jacket_2200,jacket_WGKR1ZNEDW,1,1,7,12
jacket_2200,jacket_WGQE5FHWBH,1,1,7,12
jacket_2200,jacket_WGSYNCS0X4,1,1,7,12
jacket_2200,jacket_WIYRSGMSZ1,1,1,7,12
jacket_2200,jacket_WJ56AH9RGC,1,1,7,12
jacket_2200,jacket_WJDBOF7NF8,1,1,7,12
jacket_2200,jacket_WJDWXOR17D,1,1,7,12
jacket_2200,jacket_WK4TNPQZ2V,1,1,7,12
jacket_2200,jacket_WKBH048K1K,1,1,7,12
jacket_2200,jacket_WKG0JDJNVG,1,1,7,12
jacket_2200,jacket_WKT48YGFOU,1,1,7,12
jacket_2200,jacket_WKYAH4MCDX,1,1,7,12
jacket_2200,jacket_WL7UMDZWD1,1,1,7,12
jacket_2200,jacket_WNR2MQ0X65,1,1,7,12
jacket_2200,jacket_WORXC6W2WW,1,1,7,12
jacket_2200,jacket_WQ75RJCYSJ,1,1,7,12
jacket_2200,jacket_WQPL7SB3J9,1,1,7,12
jacket_2200,jacket_WRJAEI9HZB,1,1,7,12
jacket_2200,jacket_WRM9ACMAPG,1,1,7,12
jacket_2200,jacket_WRRJ008Z6H,1,1,7,12
jacket_2200,jacket_WRWMXC32Y8,1,1,7,12
jacket_2200,jacket_WT36SG1WM5,1,1,7,12
jacket_2200,jacket_WT8WFV1GGL,1,1,7,12
jacket_2200,jacket_WTGVQU556B,1,1,7,12
jacket_2200,jacket_WTW9M4IFIN,1,1,7,12
jacket_2200,jacket_WVBPHNSEP1,1,1,7,12
jacket_2200,jacket_WVJ2ATG37Q,1,1,7,12
jacket_2200,jacket_WVJKTR3P3O,1,1,7,12
jacket_2200,jacket_WWIWQTDF2X,1,1,7,12
jacket_2200,jacket_WWUWUDG5PQ,1,1,7,12
jacket_2200,jacket_WXJMP12UN7,1,1,7,12
jacket_2200,jacket_WXTQQZSBXB,1,1,7,12
jacket_2200,jacket_WXVET9XMTQ,1,1,7,12
jacket_2200,jacket_WY29IPWL77,1,1,7,12
jacket_2200,jacket_WY30B04GMX,1,1,7,12
jacket_2200,jacket_WYG5DR4QK5,1,1,7,12
jacket_2200,jacket_WYZOAQZNWR,1,1,7,12
jacket_2200,jacket_WZGQ89SSQQ,1,1,7,12
jacket_2200,jacket_WZJA672W0A,1,1,7,12
jacket_2200,jacket_WZKYUZ3ZXK,1,1,7,12
jacket_2200,jacket_WZPD6T59L9,1,1,7,12
jacket_2200,jacket_X0JQ00AMSM,1,1,7,12
jacket_2200,jacket_X0XDADFJ0L,1,1,7,12
jacket_2200,jacket_X1812OIJRS,1,1,7,12
jacket_2200,jacket_X4IC67XBC3,1,1,7,12
jacket_2200,jacket_X4NP59YRHG,1,1,7,12
jacket_2200,jacket_X5ILA0UVQW,1,1,7,12
jacket_2200,jacket_X6DFRD8PTC,1,1,7,12
jacket_2200,jacket_X76EG17BM6,1,1,7,12
jacket_2200,jacket_X7EQVOA4QH,1,1,7,12
jacket_2200,jacket_X7J0O75WQ3,1,1,7,12
jacket_2200,jacket_X88FGNGA0S,1,1,7,12
jacket_2200,jacket_X91NXDAN5B,1,1,7,12
jacket_2200,jacket_X99RHTJN7S,1,1,7,12
jacket_2200,jacket_X9AWEBDL41,1,1,7,12
jacket_2200,jacket_X9Q7FQURA6,1,1,7,12
jacket_2200,jacket_XAQG6D7PYV,1,1,7,12
jacket_2200,jacket_XAV6Q037OD,1,1,7,12
jacket_2200,jacket_XBS1OP0CC9,1,1,7,12
jacket_2200,jacket_XC1D2YXYCJ,1,1,7,12
jacket_2200,jacket_XC6M33CO57,1,1,7,12
jacket_2200,jacket_XC81SL48QI,1,1,7,12
jacket_2200,jacket_XCBI23H5I9,1,1,7,12
jacket_2200,jacket_XCIU35TOXK,1,1,7,12
jacket_2200,jacket_XCIV5V6DN9,1,1,7,12
jacket_2200,jacket_XCXM61JPNJ,1,1,7,12
jacket_2200,jacket_XFPA6VT8TK,1,1,7,12
jacket_2200,jacket_XGWZYUW37I,1,1,7,12
jacket_2200,jacket_XHZMPZE98N,1,1,7,12
jacket_2200,jacket_XIVAW0U93O,1,1,7,12
jacket_2200,jacket_XJ2PYRH2D5,1,1,7,12
jacket_2200,jacket_XKM5HWDXC8,1,1,7,12
jacket_2200,jacket_XKT428IZIZ,1,1,7,12
jacket_2200,jacket_XL1F36N20Q,1,1,7,12
jacket_2200,jacket_XM1MYH7V86,1,1,7,12
jacket_2200,jacket_XMO9Y0U0ED,1,1,7,12
jacket_2200,jacket_XMQDFW0BBQ,1,1,7,12
jacket_2200,jacket_XNNJBBLKQJ,1,1,7,12
jacket_2200,jacket_XO0RAUG1UW,1,1,7,12
jacket_2200,jacket_XO486XRWKI,1,1,7,12
jacket_2200,jacket_XO8ZSS720Q,1,1,7,12
jacket_2200,jacket_XO9CR43350,1,1,7,12
jacket_2200,jacket_XOZV09QZMA,1,1,7,12
jacket_2200,jacket_XP2BUXLU2Q,1,1,7,12
jacket_2200,jacket_XPGQ3PWWF6,1,1,7,12
jacket_2200,jacket_XPMAXRXY0H,1,1,7,12
jacket_2200,jacket_XPRF0PMTED,1,1,7,12
jacket_2200,jacket_XR4BDP57E2,1,1,7,12
jacket_2200,jacket_XRDELA5LMJ,1,1,7,12
jacket_2200,jacket_XS2T2EZBWL,1,1,7,12
jacket_2200,jacket_XSUZDM27VZ,1,1,7,12
jacket_2200,jacket_XTAISHP6NX,1,1,7,12
jacket_2200,jacket_XUZ75RC1G1,1,1,7,12
jacket_2200,jacket_XV1HL3Y053,1,1,7,12
jacket_2200,jacket_XVBZHANTSF,1,1,7,12
jacket_2200,jacket_XW6TZWF3ZX,1,1,7,12
jacket_2200,jacket_XXFJBHRYM8,1,1,7,12
jacket_2200,jacket_XXYQA24Z27,1,1,7,12
jacket_2200,jacket_XZ45NQQPSO,1,1,7,12
jacket_2200,jacket_XZA47P6WTU,1,1,7,12
jacket_2200,jacket_XZM9SE3KAO,1,1,7,12
jacket_2200,jacket_Y039AV89YV,1,1,7,12
jacket_2200,jacket_Y0YVO1AQ81,1,1,7,12
jacket_2200,jacket_Y130F0YZB2,1,1,7,12
jacket_2200,jacket_Y18FE4HH6Z,1,1,7,12
jacket_2200,jacket_Y1VHKZ7ULE,1,1,7,12
jacket_2200,jacket_Y28LCJA6AX,1,1,7,12
jacket_2200,jacket_Y2KFID1T2H,1,1,7,12
jacket_2200,jacket_Y2Y77X3RNV,1,1,7,12
jacket_2200,jacket_Y3JWKAF4SA,1,1,7,12
jacket_2200,jacket_Y406RUG5NE,1,1,7,12
jacket_2200,jacket_Y4JFV4V005,1,1,7,12
jacket_2200,jacket_Y4QFB72MZL,1,1,7,12
jacket_2200,jacket_Y4X4F12OL0,1,1,7,12
jacket_2200,jacket_Y50RO0OGMA,1,1,7,12
jacket_2200,jacket_Y57M68HFXI,1,1,7,12
jacket_2200,jacket_Y5PDYW1F1O,1,1,7,12
jacket_2200,jacket_Y6OTVHCKW3,1,1,7,12
jacket_2200,jacket_Y97GBLF7NR,1,1,7,12
jacket_2200,jacket_Y9K85XL78U,1,1,7,12
jacket_2200,jacket_YAJIFP9QNR,1,1,7,12
jacket_2200,jacket_YCAE00E9VO,1,1,7,12
jacket_2200,jacket_YDCHQZPPW2,1,1,7,12
jacket_2200,jacket_YDGL60P5HY,1,1,7,12
jacket_2200,jacket_YEF9D0IXBJ,1,1,7,12
jacket_2200,jacket_YEHL5417Y9,1,1,7,12
jacket_2200,jacket_YFC9LKRGOS,1,1,7,12
jacket_2200,jacket_YGBDS27CB1,1,1,7,12
jacket_2200,jacket_YGUY6F41TD,1,1,7,12
jacket_2200,jacket_YGXVT81GYE,1,1,7,12
jacket_2200,jacket_YGY3LL2QRY,1,1,7,12
jacket_2200,jacket_YHXBGIJS1J,1,1,7,12
jacket_2200,jacket_YHXI3B7A01,1,1,7,12
jacket_2200,jacket_YHZKWH5S0J,1,1,7,12
jacket_2200,jacket_YJFNYM9UA5,1,1,7,12
jacket_2200,jacket_YJM144GVQU,1,1,7,12
jacket_2200,jacket_YJYRJGSG33,1,1,7,12
jacket_2200,jacket_YK5T0DLPDS,1,1,7,12
jacket_2200,jacket_YKJNWWDLFJ,1,1,7,12
jacket_2200,jacket_YL1ITKFQJO,1,1,7,12
jacket_2200,jacket_YL9AKEYBAS,1,1,7,12
jacket_2200,jacket_YLFDZRD3Z5,1,1,7,12
jacket_2200,jacket_YLKMH3GL2Q,1,1,7,12
jacket_2200,jacket_YMLETO9OJ2,1,1,7,12
jacket_2200,jacket_YMP3UD4D0D,1,1,7,12
jacket_2200,jacket_YMUL7T3YNO,1,1,7,12
jacket_2200,jacket_YN2BT1JY5D,1,1,7,12
jacket_2200,jacket_YN9T5AOP6V,1,1,7,12
jacket_2200,jacket_YO1LI74NH0,1,1,7,12
jacket_2200,jacket_YR349DSBH6,1,1,7,12
jacket_2200,jacket_YSDFCG8YON,1,1,7,12
jacket_2200,jacket_YSZWCTFHY0,1,1,7,12
jacket_2200,jacket_YTCVBJRGXD,1,1,7,12
jacket_2200,jacket_YTHT6H0BOO,1,1,7,12
jacket_2200,jacket_YTN0JK0WL0,1,1,7,12
jacket_2200,jacket_YV08RY6N1Y,1,1,7,12
jacket_2200,jacket_YW80PSXTY8,1,1,7,12
jacket_2200,jacket_YWRWAUU5G7,1,1,7,12
jacket_2200,jacket_YWUAQ3WH4U,1,1,7,12
jacket_2200,jacket_YX5WMI85M7,1,1,7,12
jacket_2200,jacket_YXTI8MEM62,1,1,7,12
jacket_2200,jacket_YXU1PCKH38,1,1,7,12
jacket_2200,jacket_YYMN6XKE3X,1,1,7,12
jacket_2200,jacket_YYPA89VVKQ,1,1,7,12
jacket_2200,jacket_YZK7ZF9HG5,1,1,7,12
jacket_2200,jacket_YZPZ93DT6F,1,1,7,12
jacket_2200,jacket_Z0CATDIWI5,1,1,7,12
jacket_2200,jacket_Z0EC5LMFUQ,1,1,7,12
jacket_2200,jacket_Z1SR3GQ47K,1,1,7,12
jacket_2200,jacket_Z1TQX243YQ,1,1,7,12
jacket_2200,jacket_Z1X8BXGBRX,1,1,7,12
jacket_2200,jacket_Z20VV45FE2,1,1,7,12
jacket_2200,jacket_Z24AQNYD9Y,1,1,7,12
jacket_2200,jacket_Z2JX9JS7AN,1,1,7,12
jacket_2200,jacket_Z2ML7QSC03,1,1,7,12
jacket_2200,jacket_Z31PAFH64F,1,1,7,12
jacket_2200,jacket_Z3QWMI0ED3,1,1,7,12
jacket_2200,jacket_Z3WEN6PVLN,1,1,7,12
jacket_2200,jacket_Z4XE9IZKVV,1,1,7,12
jacket_2200,jacket_Z55R9KL1KI,1,1,7,12
jacket_2200,jacket_Z58I45SD59,1,1,7,12
jacket_2200,jacket_Z5A6YGR2SX,1,1,7,12
jacket_2200,jacket_Z5PC375EGN,1,1,7,12
jacket_2200,jacket_Z70REUYS01,1,1,7,12
jacket_2200,jacket_Z7FUFDRSPK,1,1,7,12
jacket_2200,jacket_Z7IDOAHQA4,1,1,7,12
jacket_2200,jacket_Z7JVGB7S9I,1,1,7,12
jacket_2200,jacket_Z7SUGK3KDD,1,1,7,12
jacket_2200,jacket_Z82DYD60QB,1,1,7,12
jacket_2200,jacket_Z8FHMIUL1J,1,1,7,12
jacket_2200,jacket_Z93PPBSTZ3,1,1,7,12
jacket_2200,jacket_Z9D5ZW4FB4,1,1,7,12
jacket_2200,jacket_ZAT5WVGQIT,1,1,7,12
jacket_2200,jacket_ZAYB0LW018,1,1,7,12
jacket_2200,jacket_ZBJF110YWA,1,1,7,12
jacket_2200,jacket_ZCFTSU9RGF,1,1,7,12
jacket_2200,jacket_ZCOUKAA6U8,1,1,7,12
jacket_2200,jacket_ZGL351UJLV,1,1,7,12
jacket_2200,jacket_ZGXMHA51XB,1,1,7,12
jacket_2200,jacket_ZH2TK85WDQ,1,1,7,12
jacket_2200,jacket_ZHAXRDGGDO,1,1,7,12
jacket_2200,jacket_ZJIAVPIKAM,1,1,7,12
jacket_2200,jacket_ZJWPOG5NSE,1,1,7,12
jacket_2200,jacket_ZK6R6F0RL0,1,1,7,12
jacket_2200,jacket_ZLU4XPZ1WJ,1,1,7,12
jacket_2200,jacket_ZMBNRU1M2R,1,1,7,12
jacket_2200,jacket_ZN1GU46R7R,1,1,7,12
jacket_2200,jacket_ZON4XLE17N,1,1,7,12
jacket_2200,jacket_ZQ5LXN4SJQ,1,1,7,12
jacket_2200,jacket_ZQMFG6CC2D,1,1,7,12
jacket_2200,jacket_ZQQIR62XCJ,1,1,7,12
jacket_2200,jacket_ZQS5QXRAAW,1,1,7,12
jacket_2200,jacket_ZR732SS781,1,1,7,12
jacket_2200,jacket_ZRE4CXBDYO,1,1,7,12
jacket_2200,jacket_ZSBMN3BM76,1,1,7,12
jacket_2200,jacket_ZSVKNUWATO,1,1,7,12
jacket_2200,jacket_ZTDRXQEDS4,1,1,7,12
jacket_2200,jacket_ZTQKEZ3QDH,1,1,7,12
jacket_2200,jacket_ZTWE15X6BT,1,1,7,12
jacket_2200,jacket_ZU5MAGM84N,1,1,7,12
jacket_2200,jacket_ZULPYZAV0V,1,1,7,12
jacket_2200,jacket_ZW69QP0V4Q,1,1,7,12
jacket_2200,jacket_ZWF6EMOM5Z,1,1,7,12
jacket_2200,jacket_ZWT1DP5HJA,1,1,7,12
jacket_2200,jacket_ZXGKR4Z7TC,1,1,7,12
jacket_2200,jacket_ZXK54R11DV,1,1,7,12
jacket_2200,jacket_ZYO5MSBAMP,1,1,7,12
jacket_2200,jacket_ZZ4S60BZE6,1,1,7,12
jacket_2200,jacket_ZZMZF1CV5Z,1,1,7,12
jacket_2200,jacket_ZZX1IRXTMR,1,1,7,12
jacket_hood_2700,jacket_hood_0126ZQVBZN,1,1,9,18
jacket_hood_2700,jacket_hood_01AJ9F7372,1,1,9,18
jacket_hood_2700,jacket_hood_01FZUILODT,1,1,9,18
jacket_hood_2700,jacket_hood_02M59DH5GT,1,1,9,18
jacket_hood_2700,jacket_hood_02N068NWE8,1,1,9,18
jacket_hood_2700,jacket_hood_02SDCQV5CL,1,1,9,18
jacket_hood_2700,jacket_hood_0318BF2IXF,1,1,9,18
jacket_hood_2700,jacket_hood_034B3AVI70,1,1,9,18
jacket_hood_2700,jacket_hood_03UOQ6CTRA,1,1,9,18
jacket_hood_2700,jacket_hood_04NLYABXWC,1,1,9,18
jacket_hood_2700,jacket_hood_05WQQ948XF,1,1,9,18
jacket_hood_2700,jacket_hood_068QJSEKX0,1,1,9,18
jacket_hood_2700,jacket_hood_06DEKKCXE5,1,1,9,18
jacket_hood_2700,jacket_hood_06LNK00482,1,1,9,18
jacket_hood_2700,jacket_hood_07G2PWQ70V,1,1,9,18
jacket_hood_2700,jacket_hood_07P00ZFWIG,1,1,9,18
jacket_hood_2700,jacket_hood_07TT235BX8,1,1,9,18
jacket_hood_2700,jacket_hood_07X3LA7HQT,1,1,9,18
jacket_hood_2700,jacket_hood_0872PW5G14,1,1,9,18
jacket_hood_2700,jacket_hood_08BF0ZV4A7,1,1,9,18
jacket_hood_2700,jacket_hood_08DVK20P5Z,1,1,9,18
jacket_hood_2700,jacket_hood_08YQAZW3FG,1,1,9,18
jacket_hood_2700,jacket_hood_095FW3WBVV,1,1,9,18
jacket_hood_2700,jacket_hood_09GMBFO9F8,1,1,9,18
jacket_hood_2700,jacket_hood_09U8UCZYXT,1,1,9,18
jacket_hood_2700,jacket_hood_0BHKIUYVRH,1,1,9,18
jacket_hood_2700,jacket_hood_0C9Z9K8WEM,1,1,9,18
jacket_hood_2700,jacket_hood_0DBSGIT561,1,1,9,18
jacket_hood_2700,jacket_hood_0DLAB2BSDD,1,1,9,18
jacket_hood_2700,jacket_hood_0E1JX0QEOB,1,1,9,18
jacket_hood_2700,jacket_hood_0EASTBFA6A,1,1,9,18
jacket_hood_2700,jacket_hood_0F92K3QAH9,1,1,9,18
jacket_hood_2700,jacket_hood_0HQRMAN4WT,1,1,9,18
jacket_hood_2700,jacket_hood_0HX32K2BSS,1,1,9,18
jacket_hood_2700,jacket_hood_0IGQJMYIVU,1,1,9,18
jacket_hood_2700,jacket_hood_0J18INBG24,1,1,9,18
jacket_hood_2700,jacket_hood_0JLGTOVVC2,1,1,9,18
jacket_hood_2700,jacket_hood_0JNE82GEOX,1,1,9,18
jacket_hood_2700,jacket_hood_0KIIQGCLVS,1,1,9,18
jacket_hood_2700,jacket_hood_0KUCASTV2G,1,1,9,18
jacket_hood_2700,jacket_hood_0KZDH2IH5I,1,1,9,18
jacket_hood_2700,jacket_hood_0LH66LGLNT,1,1,9,18
jacket_hood_2700,jacket_hood_0LK3W6CLIN,1,1,9,18
jacket_hood_2700,jacket_hood_0N6LO9MDBY,1,1,9,18
jacket_hood_2700,jacket_hood_0N7V3NG34A,1,1,9,18
jacket_hood_2700,jacket_hood_0OC9D35DSH,1,1,9,18
jacket_hood_2700,jacket_hood_0ONROPIHFR,1,1,9,18
jacket_hood_2700,jacket_hood_0P6VHHFSQT,1,1,9,18
jacket_hood_2700,jacket_hood_0PP9GIKE52,1,1,9,18
jacket_hood_2700,jacket_hood_0QNMKE4P91,1,1,9,18
jacket_hood_2700,jacket_hood_0R0X1MDGAK,1,1,9,18
jacket_hood_2700,jacket_hood_0RD5HX8KNT,1,1,9,18
jacket_hood_2700,jacket_hood_0RHV0EKHOO,1,1,9,18
jacket_hood_2700,jacket_hood_0RXHAD47GT,1,1,9,18
jacket_hood_2700,jacket_hood_0T85KY4A0C,1,1,9,18
jacket_hood_2700,jacket_hood_0TCCF54U1M,1,1,9,18
jacket_hood_2700,jacket_hood_0TR4A0X89T,1,1,9,18
jacket_hood_2700,jacket_hood_0TVMQQ7PFE,1,1,9,18
jacket_hood_2700,jacket_hood_0UO170AK2O,1,1,9,18
jacket_hood_2700,jacket_hood_0UYX73GGQB,1,1,9,18
jacket_hood_2700,jacket_hood_0V8BLKASM4,1,1,9,18
jacket_hood_2700,jacket_hood_0VNG6X79LP,1,1,9,18
jacket_hood_2700,jacket_hood_0W4B735Z01,1,1,9,18
jacket_hood_2700,jacket_hood_0WPTHUPMZ8,1,1,9,18
jacket_hood_2700,jacket_hood_0X3O8EOB3L,1,1,9,18
jacket_hood_2700,jacket_hood_0Y8VCFM0NG,1,1,9,18
jacket_hood_2700,jacket_hood_0YH1F4LQN6,1,1,9,18
jacket_hood_2700,jacket_hood_0YJ0MMKFE9,1,1,9,18
jacket_hood_2700,jacket_hood_0Z27V7LF49,1,1,9,18
jacket_hood_2700,jacket_hood_0Z4IXW8LKY,1,1,9,18
jacket_hood_2700,jacket_hood_0ZM29CJWIR,1,1,9,18
jacket_hood_2700,jacket_hood_0ZTT7OWAMH,1,1,9,18
jacket_hood_2700,jacket_hood_0ZYEMPM3CY,1,1,9,18
jacket_hood_2700,jacket_hood_10RL4A55IJ,1,1,9,18
jacket_hood_2700,jacket_hood_12FLUB1ZWP,1,1,9,18
jacket_hood_2700,jacket_hood_12M191R58U,1,1,9,18
jacket_hood_2700,jacket_hood_12PLI2Z9VO,1,1,9,18
jacket_hood_2700,jacket_hood_13DSSPM3CH,1,1,9,18
jacket_hood_2700,jacket_hood_13HWSGVT5C,1,1,9,18
jacket_hood_2700,jacket_hood_13ZHI3MUQQ,1,1,9,18
jacket_hood_2700,jacket_hood_14C8ZWXZBE,1,1,9,18
jacket_hood_2700,jacket_hood_14HCHK0OR4,1,1,9,18
jacket_hood_2700,jacket_hood_14Q7NVT8GB,1,1,9,18
jacket_hood_2700,jacket_hood_15YJ6A2NB1,1,1,9,18
jacket_hood_2700,jacket_hood_15Z4HHYAHZ,1,1,9,18
jacket_hood_2700,jacket_hood_164I3PVZ5C,1,1,9,18
jacket_hood_2700,jacket_hood_168WLV7FOG,1,1,9,18
jacket_hood_2700,jacket_hood_16H3LSKXKI,1,1,9,18
jacket_hood_2700,jacket_hood_17IO2LBD3S,1,1,9,18
jacket_hood_2700,jacket_hood_18L9W0432S,1,1,9,18
jacket_hood_2700,jacket_hood_18O7C1BKEJ,1,1,9,18
jacket_hood_2700,jacket_hood_1947TN5J8B,1,1,9,18
jacket_hood_2700,jacket_hood_19LPIY5M2Z,1,1,9,18
jacket_hood_2700,jacket_hood_1AUWMZN1OV,1,1,9,18
jacket_hood_2700,jacket_hood_1B3UXHO84K,1,1,9,18
jacket_hood_2700,jacket_hood_1BPLVK8HR6,1,1,9,18
jacket_hood_2700,jacket_hood_1BSPIB4BYP,1,1,9,18
jacket_hood_2700,jacket_hood_1CNEWWTBOK,1,1,9,18
jacket_hood_2700,jacket_hood_1E5IRWPNH2,1,1,9,18
jacket_hood_2700,jacket_hood_1EGB47PQSI,1,1,9,18
jacket_hood_2700,jacket_hood_1EP1M9QTNW,1,1,9,18
jacket_hood_2700,jacket_hood_1ESC1R1XNH,1,1,9,18
jacket_hood_2700,jacket_hood_1FCGYJNACP,1,1,9,18
jacket_hood_2700,jacket_hood_1FUFV0ZBG0,1,1,9,18
jacket_hood_2700,jacket_hood_1FXQCPGKZX,1,1,9,18
jacket_hood_2700,jacket_hood_1GAE6MFYRI,1,1,9,18
jacket_hood_2700,jacket_hood_1GH5462Q9F,1,1,9,18
jacket_hood_2700,jacket_hood_1HSXDT779P,1,1,9,18
jacket_hood_2700,jacket_hood_1HT1AZJF8C,1,1,9,18
jacket_hood_2700,jacket_hood_1J0623I04K,1,1,9,18
jacket_hood_2700,jacket_hood_1K4K63KQSU,1,1,9,18
